overall,candidate,state,dem_pct,dem_win,dem_ev,total_ev,label
0.476,Buttigieg,NY,0.6018241068807275,TRUE,29,209,Buttigieg: 209 EV
0.476,Buttigieg,OH,0.4510383174414843,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,OK,0.28647441817337227,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,OR,0.552228253248493,TRUE,7,209,Buttigieg: 209 EV
0.476,Buttigieg,PA,0.4856350576845606,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,RI,0.5563656250401897,TRUE,4,209,Buttigieg: 209 EV
0.476,Buttigieg,SC,0.35836120766539986,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,SD,0.3469809489960097,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,TN,0.34005578971627937,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,TX,0.3781822996688794,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,UT,0.36499222309148555,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,VA,0.48938482786491033,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,VT,0.6580429302895747,TRUE,3,209,Buttigieg: 209 EV
0.476,Buttigieg,WA,0.5765111975301506,TRUE,12,209,Buttigieg: 209 EV
0.476,Buttigieg,WI,0.4951194340926548,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,WV,0.2896592850864827,FALSE,0,209,Buttigieg: 209 EV
0.476,Buttigieg,WY,0.2370761178138085,FALSE,0,209,Buttigieg: 209 EV
0.476,Harris,AK,0.3795360393725259,FALSE,0,186,Harris: 186 EV
0.476,Harris,AL,0.2978233439522483,FALSE,0,186,Harris: 186 EV
0.476,Harris,AR,0.33642696977982695,FALSE,0,186,Harris: 186 EV
0.476,Harris,AZ,0.4314628796148113,FALSE,0,186,Harris: 186 EV
0.476,Harris,CA,0.6008625842568203,TRUE,55,186,Harris: 186 EV
0.476,Harris,CO,0.49863652073273573,FALSE,0,186,Harris: 186 EV
0.476,Harris,CT,0.5462286767554296,TRUE,7,186,Harris: 186 EV
0.476,Harris,DC,0.9450682927466052,TRUE,3,186,Harris: 186 EV
0.476,Harris,DE,0.5401682054148083,TRUE,3,186,Harris: 186 EV
0.476,Harris,FL,0.444039534932823,FALSE,0,186,Harris: 186 EV
0.476,Harris,GA,0.4207607660709867,FALSE,0,186,Harris: 186 EV
0.476,Harris,HI,0.6104789702541064,TRUE,4,186,Harris: 186 EV
0.476,Harris,IA,0.44428795283656347,FALSE,0,186,Harris: 186 EV
0.476,Harris,ID,0.3013356643047598,FALSE,0,186,Harris: 186 EV
0.476,Harris,IL,0.5553304790929834,TRUE,20,186,Harris: 186 EV
0.476,Harris,IN,0.3825396312577949,FALSE,0,186,Harris: 186 EV
0.476,Harris,KS,0.37084607740177966,FALSE,0,186,Harris: 186 EV
0.476,Harris,KY,0.33015866358253343,FALSE,0,186,Harris: 186 EV
0.476,Harris,LA,0.3315316380475942,FALSE,0,186,Harris: 186 EV
0.476,Harris,MA,0.6234100962310126,TRUE,11,186,Harris: 186 EV
0.476,Harris,MD,0.6007333616875306,TRUE,10,186,Harris: 186 EV
0.476,Harris,ME,0.5066858299502479,TRUE,4,186,Harris: 186 EV
0.476,Harris,MI,0.48358188071252184,FALSE,0,186,Harris: 186 EV
0.476,Harris,MN,0.4898978460760684,FALSE,0,186,Harris: 186 EV
0.476,Harris,MO,0.38937408519658756,FALSE,0,186,Harris: 186 EV
0.476,Harris,MS,0.32841837037412047,FALSE,0,186,Harris: 186 EV
0.476,Harris,MT,0.3783186427800097,FALSE,0,186,Harris: 186 EV
0.476,Harris,NC,0.44655873572364296,FALSE,0,186,Harris: 186 EV
0.476,Harris,ND,0.2922808287754742,FALSE,0,186,Harris: 186 EV
0.476,Harris,NE,0.3503307851479509,FALSE,0,186,Harris: 186 EV
0.476,Harris,NH,0.49253834617396425,FALSE,0,186,Harris: 186 EV
0.476,Harris,NJ,0.5338024142250789,TRUE,14,186,Harris: 186 EV
0.476,Harris,NM,0.4558675109355742,FALSE,0,186,Harris: 186 EV
0.476,Harris,NV,0.460852735362202,FALSE,0,186,Harris: 186 EV
0.476,Harris,NY,0.598931792792103,TRUE,29,186,Harris: 186 EV
0.476,Harris,OH,0.44412441511070777,FALSE,0,186,Harris: 186 EV
0.476,Harris,OK,0.28507477148901944,FALSE,0,186,Harris: 186 EV
0.476,Harris,OR,0.5383899053716553,TRUE,7,186,Harris: 186 EV
0.476,Harris,PA,0.47755018961324053,FALSE,0,186,Harris: 186 EV
0.476,Harris,RI,0.5480682132916678,TRUE,4,186,Harris: 186 EV
0.476,Harris,SC,0.38091410368618817,FALSE,0,186,Harris: 186 EV
0.476,Harris,SD,0.3318574335170407,FALSE,0,186,Harris: 186 EV
0.476,Harris,TN,0.3433362777436014,FALSE,0,186,Harris: 186 EV
0.476,Harris,TX,0.3868930037068133,FALSE,0,186,Harris: 186 EV
0.476,Harris,UT,0.35337746723382907,FALSE,0,186,Harris: 186 EV
0.476,Harris,VA,0.4933579812012976,FALSE,0,186,Harris: 186 EV
0.476,Harris,VT,0.6403627840417166,TRUE,3,186,Harris: 186 EV
0.476,Harris,WA,0.5637457198280488,TRUE,12,186,Harris: 186 EV
0.476,Harris,WI,0.47950901509673177,FALSE,0,186,Harris: 186 EV
0.476,Harris,WV,0.2778821314178897,FALSE,0,186,Harris: 186 EV
0.476,Harris,WY,0.22898260701156187,FALSE,0,186,Harris: 186 EV
0.476,Sanders,AK,0.381195498221967,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,AL,0.2936171135006411,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,AR,0.33708500819675086,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,AZ,0.42889265592934184,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,CA,0.596928332286143,TRUE,55,195,Sanders: 195 EV
0.476,Sanders,CO,0.5006214791422954,TRUE,9,195,Sanders: 195 EV
0.476,Sanders,CT,0.547408052338155,TRUE,7,195,Sanders: 195 EV
0.476,Sanders,DC,0.9445484454177947,TRUE,3,195,Sanders: 195 EV
0.476,Sanders,DE,0.541499808988437,TRUE,3,195,Sanders: 195 EV
0.476,Sanders,FL,0.4412954382420987,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,GA,0.41656862770908515,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,HI,0.6025020594708816,TRUE,4,195,Sanders: 195 EV
0.476,Sanders,IA,0.4517580514260591,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,ID,0.30579040704074967,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,IL,0.5562788451978099,TRUE,20,195,Sanders: 195 EV
0.476,Sanders,IN,0.38765231636842845,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,KS,0.37352501574174374,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,KY,0.3351263342647622,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,LA,0.32652111141056905,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,MA,0.626591757865935,TRUE,11,195,Sanders: 195 EV
0.476,Sanders,MD,0.598843913475094,TRUE,10,195,Sanders: 195 EV
0.476,Sanders,ME,0.5140417031984867,TRUE,4,195,Sanders: 195 EV
0.476,Sanders,MI,0.48740624098947966,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,MN,0.49549552564327615,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,MO,0.39400091365429146,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,MS,0.321842827584402,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,MT,0.38413639011855727,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,NC,0.4456450102385441,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,ND,0.2992966341628136,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,NE,0.35479377182503685,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,NH,0.49899923233937205,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,NJ,0.5317031661699944,TRUE,14,195,Sanders: 195 EV
0.476,Sanders,NM,0.445419368752555,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,NV,0.46012493290233575,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,NY,0.5981758055323377,TRUE,29,195,Sanders: 195 EV
0.476,Sanders,OH,0.4484898923799781,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,OK,0.28593209622708277,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,OR,0.543044409246619,TRUE,7,195,Sanders: 195 EV
0.476,Sanders,PA,0.48187310222646473,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,RI,0.5494743702781506,TRUE,4,195,Sanders: 195 EV
0.476,Sanders,SC,0.3770739969783823,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,SD,0.33692962474322996,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,TN,0.34401920579371,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,TX,0.3813568209741414,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,UT,0.3575212990987487,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,VA,0.4931214683497534,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,VT,0.6465224521681562,TRUE,3,195,Sanders: 195 EV
0.476,Sanders,WA,0.5669296799187576,TRUE,12,195,Sanders: 195 EV
0.476,Sanders,WI,0.4856278751456148,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,WV,0.28332161096823916,FALSE,0,195,Sanders: 195 EV
0.476,Sanders,WY,0.2332567800843642,FALSE,0,195,Sanders: 195 EV
0.476,Warren,AK,0.37794617730065255,FALSE,0,186,Warren: 186 EV
0.476,Warren,AL,0.2949455079614901,FALSE,0,186,Warren: 186 EV
0.476,Warren,AR,0.3341121319734387,FALSE,0,186,Warren: 186 EV
0.476,Warren,AZ,0.4348340748642825,FALSE,0,186,Warren: 186 EV
0.476,Warren,CA,0.6058902828541943,TRUE,55,186,Warren: 186 EV
0.476,Warren,CO,0.4968057894888946,FALSE,0,186,Warren: 186 EV
0.476,Warren,CT,0.5460025669496761,TRUE,7,186,Warren: 186 EV
0.476,Warren,DC,0.9439584194093903,TRUE,3,186,Warren: 186 EV
0.476,Warren,DE,0.5394640632431105,TRUE,3,186,Warren: 186 EV
0.476,Warren,FL,0.4482310553712962,FALSE,0,186,Warren: 186 EV
0.476,Warren,GA,0.4185463128586771,FALSE,0,186,Warren: 186 EV
0.476,Warren,HI,0.6168966517880469,TRUE,4,186,Warren: 186 EV
0.476,Warren,IA,0.44218777728147096,FALSE,0,186,Warren: 186 EV
0.476,Warren,ID,0.30046683708614724,FALSE,0,186,Warren: 186 EV
0.476,Warren,IL,0.5548067395953507,TRUE,20,186,Warren: 186 EV
0.476,Warren,IN,0.37968370852553446,FALSE,0,186,Warren: 186 EV
0.476,Warren,KS,0.3685464570515353,FALSE,0,186,Warren: 186 EV
0.476,Warren,KY,0.32638679626337985,FALSE,0,186,Warren: 186 EV
0.476,Warren,LA,0.32891354128277567,FALSE,0,186,Warren: 186 EV
0.476,Warren,MA,0.6222134706209418,TRUE,11,186,Warren: 186 EV
0.476,Warren,MD,0.5993794719390036,TRUE,10,186,Warren: 186 EV
0.476,Warren,ME,0.5045258072147356,TRUE,4,186,Warren: 186 EV
0.476,Warren,MI,0.48087417202110727,FALSE,0,186,Warren: 186 EV
0.476,Warren,MN,0.48661733228115467,FALSE,0,186,Warren: 186 EV
0.476,Warren,MO,0.3867107161050185,FALSE,0,186,Warren: 186 EV
0.476,Warren,MS,0.3254138873147599,FALSE,0,186,Warren: 186 EV
0.476,Warren,MT,0.37683835074374183,FALSE,0,186,Warren: 186 EV
0.476,Warren,NC,0.4445726521331718,FALSE,0,186,Warren: 186 EV
0.476,Warren,ND,0.2880232202227196,FALSE,0,186,Warren: 186 EV
0.476,Warren,NE,0.34800764482416874,FALSE,0,186,Warren: 186 EV
0.476,Warren,NH,0.48934058452913975,FALSE,0,186,Warren: 186 EV
0.476,Warren,NJ,0.5344974754182141,TRUE,14,186,Warren: 186 EV
0.476,Warren,NM,0.4657656944668535,FALSE,0,186,Warren: 186 EV
0.476,Warren,NV,0.4635503787835533,FALSE,0,186,Warren: 186 EV
0.476,Warren,NY,0.5997991043665444,TRUE,29,186,Warren: 186 EV
0.476,Warren,OH,0.4417752907138414,FALSE,0,186,Warren: 186 EV
0.476,Warren,OK,0.2839579887026229,FALSE,0,186,Warren: 186 EV
0.476,Warren,OR,0.5378714946538646,TRUE,7,186,Warren: 186 EV
0.476,Warren,PA,0.47565852318273016,FALSE,0,186,Warren: 186 EV
0.476,Warren,RI,0.5488641632465867,TRUE,4,186,Warren: 186 EV
0.476,Warren,SC,0.37879694540579323,FALSE,0,186,Warren: 186 EV
0.476,Warren,SD,0.32952553523613554,FALSE,0,186,Warren: 186 EV
0.476,Warren,TN,0.34078611700742156,FALSE,0,186,Warren: 186 EV
0.476,Warren,TX,0.38961308638177616,FALSE,0,186,Warren: 186 EV
0.476,Warren,UT,0.35036659802489956,FALSE,0,186,Warren: 186 EV
0.476,Warren,VA,0.4923334032075967,FALSE,0,186,Warren: 186 EV
0.476,Warren,VT,0.6391741000463699,TRUE,3,186,Warren: 186 EV
0.476,Warren,WA,0.5625334375391912,TRUE,12,186,Warren: 186 EV
0.476,Warren,WI,0.47772644593932406,FALSE,0,186,Warren: 186 EV
0.476,Warren,WV,0.275759327574232,FALSE,0,186,Warren: 186 EV
0.476,Warren,WY,0.22695510514878114,FALSE,0,186,Warren: 186 EV
0.477,Biden,AK,0.38090641995968844,FALSE,0,199,Biden: 199 EV
0.477,Biden,AL,0.2846295099478553,FALSE,0,199,Biden: 199 EV
0.477,Biden,AR,0.3350436289404219,FALSE,0,199,Biden: 199 EV
0.477,Biden,AZ,0.4327248597016997,FALSE,0,199,Biden: 199 EV
0.477,Biden,CA,0.6008155242458096,TRUE,55,199,Biden: 199 EV
0.477,Biden,CO,0.5045173727720624,TRUE,9,199,Biden: 199 EV
0.477,Biden,CT,0.5521163568872971,TRUE,7,199,Biden: 199 EV
0.477,Biden,DC,0.9458611114594933,TRUE,3,199,Biden: 199 EV
0.477,Biden,DE,0.5430811712607142,TRUE,3,199,Biden: 199 EV
0.477,Biden,FL,0.4443605747816385,FALSE,0,199,Biden: 199 EV
0.477,Biden,GA,0.41012853750195,FALSE,0,199,Biden: 199 EV
0.477,Biden,HI,0.6036188084106965,TRUE,4,199,Biden: 199 EV
0.477,Biden,IA,0.45468641848880786,FALSE,0,199,Biden: 199 EV
0.477,Biden,ID,0.3078268194881771,FALSE,0,199,Biden: 199 EV
0.477,Biden,IL,0.5584098885718164,TRUE,20,199,Biden: 199 EV
0.477,Biden,IN,0.3871115341749119,FALSE,0,199,Biden: 199 EV
0.477,Biden,KS,0.37524281981380914,FALSE,0,199,Biden: 199 EV
0.477,Biden,KY,0.3323021586910067,FALSE,0,199,Biden: 199 EV
0.477,Biden,LA,0.31672158945624757,FALSE,0,199,Biden: 199 EV
0.477,Biden,MA,0.6318786756074889,TRUE,11,199,Biden: 199 EV
0.477,Biden,MD,0.5982450053102535,TRUE,10,199,Biden: 199 EV
0.477,Biden,ME,0.5170337445786048,TRUE,4,199,Biden: 199 EV
0.477,Biden,MI,0.48829908313103165,FALSE,0,199,Biden: 199 EV
0.477,Biden,MN,0.4975473034645711,FALSE,0,199,Biden: 199 EV
0.477,Biden,MO,0.3928380485002322,FALSE,0,199,Biden: 199 EV
0.477,Biden,MS,0.3093604538784528,FALSE,0,199,Biden: 199 EV
0.477,Biden,MT,0.3875876076962067,FALSE,0,199,Biden: 199 EV
0.477,Biden,NC,0.4431362065845261,FALSE,0,199,Biden: 199 EV
0.477,Biden,ND,0.2991513790654617,FALSE,0,199,Biden: 199 EV
0.477,Biden,NE,0.3559874258746485,FALSE,0,199,Biden: 199 EV
0.477,Biden,NH,0.5027225855265798,TRUE,4,199,Biden: 199 EV
0.477,Biden,NJ,0.535506232642557,TRUE,14,199,Biden: 199 EV
0.477,Biden,NM,0.4513099789737686,FALSE,0,199,Biden: 199 EV
0.477,Biden,NV,0.46107322298992354,FALSE,0,199,Biden: 199 EV
0.477,Biden,NY,0.6017305313168378,TRUE,29,199,Biden: 199 EV
0.477,Biden,OH,0.4485796659099202,FALSE,0,199,Biden: 199 EV
0.477,Biden,OK,0.285462509343266,FALSE,0,199,Biden: 199 EV
0.477,Biden,OR,0.5477898680667967,TRUE,7,199,Biden: 199 EV
0.477,Biden,PA,0.48315720870941015,FALSE,0,199,Biden: 199 EV
0.477,Biden,RI,0.553185281114875,TRUE,4,199,Biden: 199 EV
0.477,Biden,SC,0.3718286302909912,FALSE,0,199,Biden: 199 EV
0.477,Biden,SD,0.3386798298774962,FALSE,0,199,Biden: 199 EV
0.477,Biden,TN,0.34254107272234274,FALSE,0,199,Biden: 199 EV
0.477,Biden,TX,0.38161139111641657,FALSE,0,199,Biden: 199 EV
0.477,Biden,UT,0.3590534635980142,FALSE,0,199,Biden: 199 EV
0.477,Biden,VA,0.4928190994897247,FALSE,0,199,Biden: 199 EV
0.477,Biden,VT,0.652723316355348,TRUE,3,199,Biden: 199 EV
0.477,Biden,WA,0.5703459732173441,TRUE,12,199,Biden: 199 EV
0.477,Biden,WI,0.4887189739660771,FALSE,0,199,Biden: 199 EV
0.477,Biden,WV,0.2837286081414775,FALSE,0,199,Biden: 199 EV
0.477,Biden,WY,0.2329942492765045,FALSE,0,199,Biden: 199 EV
0.477,Buttigieg,AK,0.3840288536600455,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,AL,0.26552720454531226,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,AR,0.3337803329479521,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,AZ,0.43702417318839865,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,CA,0.6004766225084309,TRUE,55,209,Buttigieg: 209 EV
0.477,Buttigieg,CO,0.5097678503611746,TRUE,9,209,Buttigieg: 209 EV
0.477,Buttigieg,CT,0.557878884044975,TRUE,7,209,Buttigieg: 209 EV
0.477,Buttigieg,DC,0.9434139923176844,TRUE,3,209,Buttigieg: 209 EV
0.477,Buttigieg,DE,0.5443548895385566,TRUE,3,209,Buttigieg: 209 EV
0.477,Buttigieg,FL,0.44523790331561985,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,GA,0.3940549889769419,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,HI,0.6028053970483662,TRUE,4,209,Buttigieg: 209 EV
0.477,Buttigieg,IA,0.46198084704898407,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,ID,0.315215880202363,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,IL,0.5595241811421121,TRUE,20,209,Buttigieg: 209 EV
0.477,Buttigieg,IN,0.3897634593545062,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,KS,0.3826834613602855,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,KY,0.3347157564031064,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,LA,0.2952570652625421,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,MA,0.635633447505851,TRUE,11,209,Buttigieg: 209 EV
0.477,Buttigieg,MD,0.5920718649686258,TRUE,10,209,Buttigieg: 209 EV
0.477,Buttigieg,ME,0.5264408384702216,TRUE,4,209,Buttigieg: 209 EV
0.477,Buttigieg,MI,0.4919822678213645,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,MN,0.5032358614698098,TRUE,10,209,Buttigieg: 209 EV
0.477,Buttigieg,MO,0.39509069423866616,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,MS,0.28186636015945327,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,MT,0.39605515832398813,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,NC,0.4369816398712513,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,ND,0.30477605983639633,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,NE,0.36220354748801925,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,NH,0.5123253718714644,TRUE,4,209,Buttigieg: 209 EV
0.477,Buttigieg,NJ,0.5390475193919548,TRUE,14,209,Buttigieg: 209 EV
0.477,Buttigieg,NM,0.4536892619409296,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,NV,0.4613491697361179,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,NY,0.6028261907250768,TRUE,29,209,Buttigieg: 209 EV
0.477,Buttigieg,OH,0.45206109079328727,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,OK,0.28734615048932116,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,OR,0.5533197948502507,TRUE,7,209,Buttigieg: 209 EV
0.477,Buttigieg,PA,0.4866813150396306,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,RI,0.5574361989020258,TRUE,4,209,Buttigieg: 209 EV
0.477,Buttigieg,SC,0.3592403935042816,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,SD,0.3479820865516893,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,TN,0.3409554135757748,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,TX,0.3791486274763636,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,UT,0.36602444242135007,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,VA,0.4903923724484998,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,VT,0.659044360460157,TRUE,3,209,Buttigieg: 209 EV
0.477,Buttigieg,WA,0.5775879264185962,TRUE,12,209,Buttigieg: 209 EV
0.477,Buttigieg,WI,0.49620904321279774,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,WV,0.29055382874592367,FALSE,0,209,Buttigieg: 209 EV
0.477,Buttigieg,WY,0.2378859597316247,FALSE,0,209,Buttigieg: 209 EV
0.477,Harris,AK,0.3805975151190616,FALSE,0,186,Harris: 186 EV
0.477,Harris,AL,0.2985267401859723,FALSE,0,186,Harris: 186 EV
0.477,Harris,AR,0.3372801035003005,FALSE,0,186,Harris: 186 EV
0.477,Harris,AZ,0.4325539108236428,FALSE,0,186,Harris: 186 EV
0.477,Harris,CA,0.60193398524375,TRUE,55,186,Harris: 186 EV
0.477,Harris,CO,0.4997452942265365,FALSE,0,186,Harris: 186 EV
0.477,Harris,CT,0.5473165575078046,TRUE,7,186,Harris: 186 EV
0.477,Harris,DC,0.9453118952945914,TRUE,3,186,Harris: 186 EV
0.477,Harris,DE,0.5411638965935117,TRUE,3,186,Harris: 186 EV
0.477,Harris,FL,0.44506194204552296,FALSE,0,186,Harris: 186 EV
0.477,Harris,GA,0.4215850453176587,FALSE,0,186,Harris: 186 EV
0.477,Harris,HI,0.6115694456515123,TRUE,4,186,Harris: 186 EV
0.477,Harris,IA,0.44539965586445324,FALSE,0,186,Harris: 186 EV
0.477,Harris,ID,0.30231406950664214,FALSE,0,186,Harris: 186 EV
0.477,Harris,IL,0.5563677134226036,TRUE,20,186,Harris: 186 EV
0.477,Harris,IN,0.38353618543194734,FALSE,0,186,Harris: 186 EV
0.477,Harris,KS,0.37187625882889336,FALSE,0,186,Harris: 186 EV
0.477,Harris,KY,0.3310782619981739,FALSE,0,186,Harris: 186 EV
0.477,Harris,LA,0.33227339066851325,FALSE,0,186,Harris: 186 EV
0.477,Harris,MA,0.6244600049373935,TRUE,11,186,Harris: 186 EV
0.477,Harris,MD,0.6016370878170619,TRUE,10,186,Harris: 186 EV
0.477,Harris,ME,0.5078287378611065,TRUE,4,186,Harris: 186 EV
0.477,Harris,MI,0.484603495531869,FALSE,0,186,Harris: 186 EV
0.477,Harris,MN,0.49101257909074314,FALSE,0,186,Harris: 186 EV
0.477,Harris,MO,0.3903470315886279,FALSE,0,186,Harris: 186 EV
0.477,Harris,MS,0.32914027909595794,FALSE,0,186,Harris: 186 EV
0.477,Harris,MT,0.37940250183987445,FALSE,0,186,Harris: 186 EV
0.477,Harris,NC,0.44746918608383707,FALSE,0,186,Harris: 186 EV
0.477,Harris,ND,0.29323081585287714,FALSE,0,186,Harris: 186 EV
0.477,Harris,NE,0.35134771865380865,FALSE,0,186,Harris: 186 EV
0.477,Harris,NH,0.49367909361711776,FALSE,0,186,Harris: 186 EV
0.477,Harris,NJ,0.5348581269835188,TRUE,14,186,Harris: 186 EV
0.477,Harris,NM,0.45700249915751096,FALSE,0,186,Harris: 186 EV
0.477,Harris,NV,0.4619098176475395,FALSE,0,186,Harris: 186 EV
0.477,Harris,NY,0.5999448422583104,TRUE,29,186,Harris: 186 EV
0.477,Harris,OH,0.44514127405402915,FALSE,0,186,Harris: 186 EV
0.477,Harris,OK,0.28593798133828224,FALSE,0,186,Harris: 186 EV
0.477,Harris,OR,0.5395234144213251,TRUE,7,186,Harris: 186 EV
0.477,Harris,PA,0.47860427200319783,FALSE,0,186,Harris: 186 EV
0.477,Harris,RI,0.5491666070728397,TRUE,4,186,Harris: 186 EV
0.477,Harris,SC,0.38173106210343294,FALSE,0,186,Harris: 186 EV
0.477,Harris,SD,0.33287116344830914,FALSE,0,186,Harris: 186 EV
0.477,Harris,TN,0.34419911993025043,FALSE,0,186,Harris: 186 EV
0.477,Harris,TX,0.3878462420394633,FALSE,0,186,Harris: 186 EV
0.477,Harris,UT,0.35443089515285214,FALSE,0,186,Harris: 186 EV
0.477,Harris,VA,0.4943483418862741,FALSE,0,186,Harris: 186 EV
0.477,Harris,VT,0.641425880081013,TRUE,3,186,Harris: 186 EV
0.477,Harris,WA,0.5648639867225357,TRUE,12,186,Harris: 186 EV
0.477,Harris,WI,0.48062987869588136,FALSE,0,186,Harris: 186 EV
0.477,Harris,WV,0.2787689972808421,FALSE,0,186,Harris: 186 EV
0.477,Harris,WY,0.22979445954055616,FALSE,0,186,Harris: 186 EV
0.477,Sanders,AK,0.38225282067991406,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,AL,0.2943280786850516,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,AR,0.3379448095837057,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,AZ,0.42997652486047677,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,CA,0.5979974528838328,TRUE,55,199,Sanders: 199 EV
0.477,Sanders,CO,0.5017260214827083,TRUE,9,199,Sanders: 199 EV
0.477,Sanders,CT,0.5484918770842853,TRUE,7,199,Sanders: 199 EV
0.477,Sanders,DC,0.9447911926386464,TRUE,3,199,Sanders: 199 EV
0.477,Sanders,DE,0.5424991355195509,TRUE,3,199,Sanders: 199 EV
0.477,Sanders,FL,0.44231561977710276,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,GA,0.41740271328694917,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,HI,0.6035888702171397,TRUE,4,199,Sanders: 199 EV
0.477,Sanders,IA,0.45286832395719695,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,ID,0.3067698424387935,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,IL,0.5573144900101182,TRUE,20,199,Sanders: 199 EV
0.477,Sanders,IN,0.3886539559554901,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,KS,0.3745552506559846,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,KY,0.33605475139315694,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,LA,0.32727097341597483,FALSE,0,199,Sanders: 199 EV
0.477,Sanders,MA,0.6276356623140054,TRUE,11,199,Sanders: 199 EV
0.477,Sanders,MD,0.5997531134266813,TRUE,10,199,Sanders: 199 EV
